scenario,group_id,window_idx,pkt_in,byte_in,avg_len,std_len,same_size_ratio,unique_src_port,top_port_pkt,iat_mean,iat_std,label
s1,r3_s1_retry_on_cont_20251221_215715.pcap,473,30,17217,573.9,577.9798352883948,0.3,3,11,9.937311040944067,35.330747154889366,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2176,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.448971612112862,39.24158722377585,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1421,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.274203981672015,38.8977807941588,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,312,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.476262481124312,35.94255617418186,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1446,33,17492,530.060606060606,559.0904919108241,0.30303030303030304,3,12,8.805438876152039,33.01795229308881,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2085,18,11308,628.2222222222222,584.525026130481,0.3333333333333333,2,9,12.206105624928194,37.943637208681466,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2309,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.782224160653573,36.962718350538886,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,849,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,12.504279613494873,40.02175531601961,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,834,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.0017336331881,36.75183128395169,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,677,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.592853818620954,39.82148639876018,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1111,31,17302,558.1290322580645,575.1054176541833,0.2903225806451613,3,11,9.488693873087565,34.312410362532866,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,954,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,11,10.08953366960798,35.316486775549905,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,851,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,11.019300531457972,37.34838748144558,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,127,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.630634095933702,36.33746159996997,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,423,34,20132,592.1176470588235,581.6390514392664,0.29411764705882354,4,9,12.703180313110352,39.05276785469175,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1705,18,11308,628.2222222222222,584.525026130481,0.3333333333333333,2,9,14.251989476821002,38.35789852516996,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2048,31,17302,558.1290322580645,575.1054176541833,0.2903225806451613,3,11,12.176338831583658,43.11332552193398,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,797,40,22976,574.4,570.135106794872,0.325,4,13,10.893332652556591,36.63610123631888,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2278,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,13.535728821387657,44.88700973086364,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1196,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.644485834482554,38.09085845098358,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1424,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.485401859989873,36.00630336649205,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,40,32,17387,543.34375,572.0027649285776,0.28125,3,12,9.160995483398438,33.75774485204119,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1567,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.04285166813777,37.03169128627768,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1179,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.565519332885742,36.16886321832796,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2175,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.643782439055267,36.41194668328181,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,976,43,23231,540.2558139534884,563.8441188601462,0.3023255813953488,4,12,10.603285971141997,37.02396768824541,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,12,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,10.9480436031635,36.75097077313858,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,720,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,11,11.51113133681448,38.15144681996267,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,611,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.258238240292197,37.21467915745253,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1543,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.076888765607562,38.40308157096466,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,798,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,11.74048141196922,39.838049670366104,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1711,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.205654395254035,37.15450389886071,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2324,19,11393,599.6315789473684,581.7220543149919,0.3157894736842105,2,10,9.530769454108345,35.78440789181134,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2193,26,13406,515.6153846153846,566.8875941301752,0.23076923076923078,3,11,14.414844512939453,46.61384966053065,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1530,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,14.330882292527418,40.487737658387964,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1504,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.05808294736422,36.910726518423886,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1118,30,17217,573.9,577.9798352883948,0.3,3,10,9.768346260333884,34.80408382071476,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2028,18,10151,563.9444444444445,577.0638778643162,0.2777777777777778,2,10,27.40158754236558,90.56945948581009,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1235,18,11308,628.2222222222222,584.525026130481,0.3333333333333333,2,9,25.841292212991153,80.71333943951203,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,451,31,17308,558.3225806451613,574.9471441118501,0.2903225806451613,4,10,14.110461870829264,41.385232814877895,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,999,30,17217,573.9,577.9798352883948,0.3,3,10,10.404619677313443,36.93455652300838,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2283,21,15034,715.9047619047619,582.227570036543,0.42857142857142855,3,9,18.023550510406494,45.09218736943052,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,558,30,18374,612.4666666666667,582.6529403417517,0.3333333333333333,4,11,15.226758759597253,43.82876856238771,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,892,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.128535637488731,37.05361574060119,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,994,42,23126,550.6190476190476,573.5791950293539,0.2857142857142857,4,11,10.604922364397746,36.691801256632836,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,59,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.055726271409254,37.043221908339845,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,796,29,17132,590.7586206896551,580.5632018920945,0.3103448275862069,3,11,10.435606752123151,36.40980299239155,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,688,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.895888381534153,38.31478648365193,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1369,30,17217,573.9,577.9798352883948,0.3,3,10,9.93165476568814,35.35812041832203,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1390,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.78405159398129,38.92936091405426,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2222,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,11.421371389318395,38.79304043266556,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,828,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.136997495378766,38.45541093534283,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1483,33,19786,599.5757575757576,580.798928869485,0.3333333333333333,4,11,14.312535524368286,41.656577795599816,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,338,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.088230678013392,38.465533883522504,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,957,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.5175182754929,37.50790110495784,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,261,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.871086226569282,38.29584532875986,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1274,28,17067,609.5357142857143,571.5880435957637,0.35714285714285715,3,10,10.567629778826678,36.21362935353629,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2323,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,16.41234984764686,46.10626579293528,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,55,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.793805493248833,38.05953040988345,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,806,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.604072500158239,36.12631144905591,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1212,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.67450501368596,39.15231180994426,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1155,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,11,10.39970772606986,36.37203327733064,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1357,40,22976,574.4,570.135106794872,0.325,4,11,11.066516240437826,37.113221396129696,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1702,30,17217,573.9,577.9798352883948,0.3,3,10,11.65921112586712,40.56130466719859,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2053,40,22956,573.9,577.9798352883948,0.3,4,11,10.935282095884665,36.78960831104936,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1316,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.774414115481907,37.967165181505166,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2197,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.936280462476942,38.278737595920646,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,277,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,10.81381394312932,36.270150951024455,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,945,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.596422929030199,39.00750820806404,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2285,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,11,11.543713117900648,38.088581543672845,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1841,40,22956,573.9,577.9798352883948,0.3,4,10,10.82007701580341,36.387389724124496,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,532,38,22806,600.1578947368421,573.4917301434574,0.34210526315789475,4,10,12.663087329349002,41.47210701513074,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1902,40,22956,573.9,577.9798352883948,0.3,4,11,10.875769150562775,36.67052169636014,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,670,35,19060,544.5714285714286,573.5902612101273,0.2571428571428571,4,10,12.701939134036794,39.874590572321644,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,433,32,17387,543.34375,572.0027649285776,0.28125,3,11,9.185452615061115,33.867424816760405,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,931,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.94457875357734,38.47914840183295,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2318,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,13.48196135626899,45.09422222560799,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,691,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.05645986703726,37.00383433399022,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1558,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.90308067533705,38.216360796819814,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1688,32,17387,543.34375,572.0027649285776,0.28125,3,11,9.174739160845357,33.87099249424506,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,569,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,11,11.124949706228156,36.84113363116391,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1540,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.586261749267578,36.183137433511895,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,863,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,12.571275234222412,40.554739359779155,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,516,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,10.386100837162562,36.090528419968976,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,167,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.581214698585304,37.80698906982603,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2000,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,12.394441498650444,39.95672968198486,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2062,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,14.029661814371744,44.64661728225282,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2036,32,17387,543.34375,572.0027649285776,0.28125,3,12,9.24838742902202,34.03330199419359,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1104,41,23041,561.9756097560976,575.8476461706151,0.2926829268292683,4,11,10.584449768066406,36.11531978453983,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,106,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,10.285675525665283,35.878021082152635,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2038,33,17472,529.4545454545455,568.7227098166179,0.2727272727272727,3,12,9.357750415802002,34.97447994329397,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,459,41,23041,561.9756097560976,575.847646170615,0.2926829268292683,4,11,10.679101943969727,36.36417650706492,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1331,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,10.854152532724234,36.439141956560526,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,140,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,10.998157354501577,36.89235916717874,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2150,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,12.152497585003193,40.005441669271285,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1334,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.310402733939034,39.09899823430562,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,82,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,10.996121626633863,36.876477652019176,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1544,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.53237032007288,35.89729358233073,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,63,18,11308,628.2222222222222,584.525026130481,0.3333333333333333,2,9,10.732875150792738,33.28326703527453,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1783,30,17217,573.9,577.9798352883948,0.3,3,10,9.81935139360099,34.885252734094905,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1998,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,10.829789297921318,37.81929325443704,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,41,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.318024836088481,37.52072290067106,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1272,28,17067,609.5357142857143,571.5880435957637,0.35714285714285715,3,10,10.512784675315574,36.012082930827255,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1757,39,22871,586.4358974358975,579.9486181870037,0.3076923076923077,4,10,11.245187960172954,37.32937789579626,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,488,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.286108117354544,37.28267899155751,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,258,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.137917109898158,38.56999566619405,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1875,38,19315,508.2894736842105,564.2600607919952,0.23684210526315788,4,10,11.581569104581266,38.133558185611555,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2014,30,17217,573.9,577.9798352883948,0.3,3,10,10.183893401047278,36.30335300195748,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2137,30,17217,573.9,577.9798352883948,0.3,3,11,12.258998278913827,42.8582477467025,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1699,31,17322,558.7741935483871,564.929211076552,0.3225806451612903,3,11,9.807864824930826,35.29822342072047,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,446,31,17302,558.1290322580645,575.1054176541833,0.2903225806451613,3,11,9.502800305684408,34.33514649858235,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2347,37,22721,614.081081081081,574.8175916724614,0.35135135135135137,4,10,12.094921535915798,38.90803471341569,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1432,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.429999325726483,37.46089964208199,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,524,40,22976,574.4,570.135106794872,0.325,4,10,10.738690694173178,36.16990038319779,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1570,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,11.514928605821398,38.73118701622385,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,755,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,13.426487786429268,42.57649298002275,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,343,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.026548385620117,38.20610087373759,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1240,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.13810784476144,38.46738389325427,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1243,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.58205238548485,37.68608883835278,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2252,29,17152,591.448275862069,569.7431717953032,0.3448275862068966,3,10,10.856577328273229,37.9422788382966,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2174,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,12.179361449347603,38.86575844162636,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1652,41,23062,562.4878048780488,568.1638857502219,0.3170731707317073,4,11,10.733205080032349,36.408434510065184,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1778,40,22956,573.9,577.9798352883948,0.3,4,10,10.95443505507249,36.8931190118792,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2121,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,12.818711144583565,43.914672177420584,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,637,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.781191013477466,36.83368150423079,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2005,29,17152,591.448275862069,569.743171795303,0.3448275862068966,3,10,11.38057027544294,39.02166887525704,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2335,21,15034,715.9047619047619,582.227570036543,0.42857142857142855,3,9,20.47410011291504,57.65663607288591,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,52,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.754466427697075,37.91740216557337,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,638,40,22976,574.4,570.135106794872,0.325,4,11,11.121639838585487,37.436162886577954,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1811,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.153472097296463,37.05525762652017,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1901,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,10.341499532972064,35.97483587288183,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,768,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.627808394255462,36.42362871842023,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,812,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,11.073333245736581,38.0098384336645,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1464,40,22956,573.9,577.9798352883947,0.3,4,11,10.935612213917267,36.73885894158327,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,406,9,5654,628.2222222222222,584.525026130481,0.3333333333333333,1,9,17.330259084701538,17.409174140326844,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,155,29,17152,591.448275862069,569.743171795303,0.3448275862068966,3,11,10.223780359540667,35.59070805888237,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1700,30,17217,573.9,577.9798352883948,0.3,3,10,10.157486488079202,36.21873162549658,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1414,9,5654,628.2222222222222,584.525026130481,0.3333333333333333,1,9,0.318378210067749,0.38883753124952924,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2138,41,23061,562.4634146341464,568.1770635029008,0.3170731707317073,4,12,10.853022336959839,36.43490655554858,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,497,42,23126,550.6190476190476,573.5791950293539,0.2857142857142857,4,11,10.331491144692025,35.784254924695546,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2074,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.848227364676339,40.78546011456493,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1909,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.871390872531467,38.21140932018573,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1582,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.59640778435601,36.28458154024761,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,617,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.917036621658891,37.47093280627254,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1401,30,17217,573.9,577.9798352883948,0.3,3,10,9.8076606618947,34.9302190092843,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1229,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.787831783294678,37.99178588594328,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,247,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.199456351143974,38.76504534478662,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1159,39,22871,586.4358974358975,579.9486181870038,0.3076923076923077,4,10,11.4693704404329,38.06830723709329,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2018,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.547430141552075,37.662242194592636,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,84,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.961073416250724,37.475370035312935,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,711,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.284617277292105,37.90091134050396,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1091,32,17387,543.34375,572.0027649285776,0.28125,3,11,9.291641173824187,34.25360906738826,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1694,30,17217,573.9,577.9798352883948,0.3,3,10,10.103447683926287,35.708054180648936,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1354,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,10.213639054979597,35.663559703813554,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,758,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,12.010971705118815,38.64723185719397,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,141,38,22786,599.6315789473684,581.7220543149919,0.3157894736842105,4,10,11.469647691056535,37.49441726594572,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1036,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.950627150358978,37.207543524805345,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1326,20,12635,631.75,584.0212217890717,0.35,3,10,17.834312037417764,51.932710960666796,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,698,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.822329627143013,37.904897123415296,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,25,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,11,10.153072220938546,35.422933390449316,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1744,40,22956,573.9,577.9798352883947,0.3,4,11,10.845538897392077,36.50362089162331,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2384,29,17132,590.7586206896551,580.5632018920946,0.3103448275862069,3,10,11.551533426557269,40.4777638166896,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,216,36,22616,628.2222222222222,584.525026130481,0.3333333333333333,4,9,12.030655997140068,38.25359060123829,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,887,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,12.102670139736599,38.83809701672682,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,741,27,16962,628.2222222222222,584.525026130481,0.3333333333333333,3,9,11.063575744628906,37.09991866649379,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1301,28,17067,609.5357142857143,571.5880435957637,0.35714285714285715,3,10,10.612849835996274,36.12260458189799,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,941,28,17047,608.8214285714286,582.7774663240696,0.32142857142857145,3,10,10.938441311871564,37.42523140930059,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1448,32,17407,543.96875,562.1093912873521,0.3125,3,11,9.116611173076015,33.71678642879216,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,313,37,22701,613.5405405405405,583.2624273577678,0.32432432432432434,4,10,11.775387658013237,37.9065675836213,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,2141,20,11478,573.9,577.9798352883948,0.3,2,10,11.906109358135023,45.51191681926069,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1819,31,17302,558.1290322580645,575.1054176541833,0.2903225806451613,3,11,9.527834256490072,34.57246245259151,0
s1,r3_s1_retry_on_cont_20251221_215715.pcap,1502,28,17047,608.8214285714286,582.7774663240697,0.32142857142857145,3,10,10.572150901511863,35.94322928149961,0
